DateTime,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure
03.01.2010,Thundery outbreaks possible,4.09,11,3,08:29:00,17:48:00,21:19:00,10:17:00,16,90,1007
02.01.2010,Thundery outbreaks possible,3.71,14,10,08:29:00,17:47:00,20:0:00,9:42:00,27,79,999
01.01.2010,Sunny,0.06,19,12,08:29:00,17:47:00,18:40:00,9:0:00,30,73,999
31.12.2009,Partly cloudy,0.01,15,7,08:29:00,17:46:00,17:23:00,8:7:00,23,74,1008
30.12.2009,Sunny,0.00,12,4,08:29:00,17:45:00,16:12:00,7:6:00,9,62,1014
29.12.2009,Partly cloudy,0.00,10,4,08:28:00,17:44:00,15:13:00,5:57:00,6,72,1013
28.12.2009,Partly cloudy,0.00,10,4,08:28:00,17:44:00,15:13:00,5:57:00,6,72,1013
27.12.2009,Partly cloudy,3.40,17,12,08:28:00,17:43:00,13:47:00,3:36:00,18,83,1008
26.12.2009,Cloudy,2.00,16,12,08:28:00,17:42:00,13:16:00,2:29:00,18,82,1012
25.12.2009,Partly cloudy,0.85,15,11,08:27:00,17:41:00,0:50:00,1:25:00,21,80,1015
24.12.2009,Sunny,0.01,16,11,08:27:00,17:41:00,0:26:00,12:24:00,17,79,1018
23.12.2009,Partly cloudy,0.00,12,5,08:26:00,17:40:00,0:5:00,,20,74,1018
22.12.2009,Sunny,0.00,8,1,08:26:00,17:40:00,11:44:00,23:24:00,7,75,1023
21.12.2009,Partly cloudy,0.00,5,3,08:25:00,17:39:00,11:21:00,22:24:00,12,87,1019
20.12.2009,Cloudy,13.13,17,5,08:25:00,17:39:00,10:56:00,21:25:00,31,76,1000
19.12.2009,Cloudy,0.06,7,1,08:24:00,17:38:00,10:27:00,20:24:00,13,87,1008
18.12.2009,Thundery outbreaks possible,3.89,13,3,08:24:00,17:38:00,9:54:00,19:23:00,16,84,999
17.12.2009,Overcast,0.71,7,5,08:23:00,17:38:00,9:14:00,18:22:00,12,91,1004
16.12.2009,Cloudy,0.00,11,7,08:22:00,17:37:00,8:25:00,17:25:00,14,90,1002
15.12.2009,Partly cloudy,0.00,10,4,08:22:00,17:37:00,7:30:00,16:32:00,12,82,1012
14.12.2009,Sunny,0.00,8,3,08:21:00,17:37:00,6:28:00,15:47:00,9,82,1022
13.12.2009,Overcast,7.96,9,2,08:20:00,17:36:00,5:23:00,15:7:00,25,95,1013
12.12.2009,Overcast,0.62,9,7,08:20:00,17:36:00,4:15:00,14:33:00,18,91,1007
11.12.2009,Overcast,3.31,10,9,08:19:00,17:36:00,3:7:00,14:4:00,32,90,1009
10.12.2009,Partly cloudy,0.00,13,8,08:18:00,17:36:00,1:58:00,13:38:00,23,80,1013
09.12.2009,Partly cloudy,0.07,10,6,08:17:00,17:36:00,12:48:00,13:12:00,10,81,1015
08.12.2009,Partly cloudy,0.12,10,6,08:16:00,17:36:00,,0:46:00,6,86,1019
07.12.2009,Partly cloudy,0.22,10,6,08:15:00,17:36:00,23:37:00,0:19:00,12,82,1019
06.12.2009,Overcast,0.87,12,10,08:14:00,17:36:00,22:22:00,11:48:00,21,88,1015
05.12.2009,Partly cloudy,0.00,15,10,08:13:00,17:36:00,21:6:00,11:10:00,9,81,1011
04.12.2009,Cloudy,0.00,14,8,08:12:00,17:36:00,19:49:00,10:23:00,6,87,1011
03.12.2009,Sunny,0.00,13,8,08:12:00,17:36:00,18:36:00,9:28:00,7,77,1009
02.12.2009,Sunny,0.00,16,11,08:11:00,17:37:00,17:31:00,8:22:00,12,57,1016
01.12.2009,Sunny,0.00,17,9,08:10:00,17:37:00,16:37:00,7:11:00,11,59,1020
30.11.2009,Sunny,0.00,16,10,08:08:00,17:37:00,15:54:00,5:58:00,10,76,1022
29.11.2009,Partly cloudy,0.56,16,10,08:07:00,17:37:00,15:19:00,4:48:00,14,84,1020
28.11.2009,Sunny,0.00,16,9,08:06:00,17:38:00,14:50:00,3:41:00,14,70,1019
27.11.2009,Sunny,0.00,16,8,08:05:00,17:38:00,14:25:00,2:37:00,8,69,1020
26.11.2009,Sunny,0.00,15,7,08:04:00,17:39:00,14:2:00,1:36:00,5,76,1022
25.11.2009,Sunny,0.00,15,7,08:03:00,17:39:00,13:41:00,12:35:00,3,82,1019
24.11.2009,Sunny,0.00,15,8,08:02:00,17:40:00,13:18:00,,4,77,1016
23.11.2009,Sunny,0.00,16,8,08:01:00,17:40:00,0:54:00,23:35:00,9,63,1019
22.11.2009,Sunny,0.00,15,7,08:00:00,17:41:00,0:27:00,22:34:00,4,73,1023
21.11.2009,Sunny,0.00,16,9,07:59:00,17:41:00,11:56:00,21:34:00,4,81,1028
20.11.2009,Sunny,0.00,15,9,07:58:00,17:42:00,11:18:00,20:33:00,6,84,1027
19.11.2009,Sunny,0.00,15,8,07:56:00,17:43:00,10:33:00,19:34:00,4,81,1025
18.11.2009,Sunny,0.00,15,8,07:55:00,17:43:00,9:40:00,18:39:00,4,81,1024
17.11.2009,Overcast,1.39,12,10,07:54:00,17:44:00,8:39:00,17:51:00,6,91,1022
16.11.2009,Overcast,2.52,12,11,07:53:00,17:45:00,7:34:00,17:8:00,8,89,1018
15.11.2009,Partly cloudy,0.41,13,8,07:52:00,17:46:00,6:25:00,16:32:00,8,76,1019
14.11.2009,Sunny,0.00,13,7,07:51:00,17:47:00,5:15:00,16:1:00,4,77,1024
13.11.2009,Partly cloudy,0.50,12,9,07:49:00,17:47:00,4:6:00,15:34:00,7,81,1020
12.11.2009,Thundery outbreaks possible,4.97,13,11,07:48:00,17:48:00,2:56:00,15:8:00,11,89,1009
11.11.2009,Partly cloudy,4.32,15,12,07:47:00,17:49:00,1:46:00,14:42:00,12,84,1005
10.11.2009,Sunny,0.00,21,13,07:46:00,17:50:00,12:33:00,14:16:00,8,71,1010
09.11.2009,Sunny,0.00,20,14,07:45:00,17:51:00,,13:47:00,9,74,1013
08.11.2009,Sunny,0.00,22,14,07:44:00,17:52:00,23:20:00,13:13:00,7,68,1008
07.11.2009,Sunny,0.00,22,13,07:42:00,17:53:00,22:5:00,0:31:00,9,69,1015
06.11.2009,Partly cloudy,0.00,20,14,07:41:00,17:54:00,20:52:00,11:41:00,9,69,1018
05.11.2009,Sunny,0.00,17,9,07:40:00,17:55:00,19:46:00,10:40:00,12,78,1014
04.11.2009,Partly cloudy,1.99,17,10,07:39:00,17:57:00,18:48:00,9:33:00,16,84,1000
03.11.2009,Partly cloudy,1.12,12,7,07:38:00,17:58:00,18:1:00,8:21:00,12,78,1009
02.11.2009,Light rain shower,2.87,9,6,07:36:00,17:59:00,17:23:00,7:10:00,14,90,1015
01.11.2009,Overcast,2.92,11,8,07:35:00,18:0:00,16:52:00,6:1:00,31,86,1016
31.10.2009,Overcast,9.78,12,10,07:34:00,18:1:00,16:25:00,4:54:00,31,89,1017
30.10.2009,Overcast,3.05,14,12,07:33:00,18:2:00,16:1:00,3:51:00,19,86,1016
29.10.2009,Partly cloudy,0.01,17,12,07:32:00,18:4:00,15:39:00,2:49:00,10,77,1015
28.10.2009,Cloudy,0.18,16,14,07:31:00,18:5:00,15:17:00,1:48:00,15,86,1015
27.10.2009,Overcast,0.05,18,16,07:29:00,18:6:00,14:53:00,12:47:00,15,85,1014
26.10.2009,Partly cloudy,0.00,20,16,07:28:00,18:8:00,14:28:00,,19,87,1015
25.10.2009,Thundery outbreaks possible,0.01,22,16,07:27:00,18:9:00,13:58:00,23:46:00,12,78,1013
24.10.2009,Sunny,0.00,23,14,07:26:00,18:10:00,13:24:00,22:45:00,6,65,1012
23.10.2009,Sunny,0.00,22,12,07:25:00,18:12:00,0:42:00,21:45:00,5,71,1016
22.10.2009,Sunny,0.00,20,12,07:24:00,18:13:00,11:52:00,20:49:00,6,80,1020
21.10.2009,Sunny,0.34,19,14,07:22:00,18:15:00,10:54:00,19:58:00,11,83,1018
20.10.2009,Sunny,0.24,23,16,07:21:00,18:16:00,9:50:00,19:13:00,6,71,1014
19.10.2009,Partly cloudy,0.01,24,18,07:20:00,18:17:00,8:41:00,18:34:00,6,76,1012
18.10.2009,Sunny,1.18,18,17,07:19:00,18:19:00,7:31:00,18:1:00,9,86,1012
17.10.2009,Sunny,9.35,21,17,07:18:00,18:20:00,6:19:00,17:32:00,7,83,1013
16.10.2009,Partly cloudy,0.28,24,15,07:17:00,18:22:00,5:8:00,17:5:00,13,70,1014
15.10.2009,Partly cloudy,0.00,18,11,07:16:00,18:23:00,3:56:00,16:39:00,8,74,1019
14.10.2009,Partly cloudy,0.00,15,12,07:15:00,18:25:00,2:42:00,16:13:00,7,61,1013
13.10.2009,Sunny,2.30,25,17,07:14:00,18:27:00,1:28:00,15:45:00,28,65,1003
12.10.2009,Sunny,0.00,25,16,07:12:00,18:28:00,12:13:00,15:12:00,11,58,1011
11.10.2009,Sunny,0.00,24,15,07:11:00,18:30:00,,14:33:00,6,74,1014
10.10.2009,Sunny,0.00,24,16,07:10:00,18:31:00,23:1:00,13:46:00,14,64,1017
09.10.2009,Sunny,0.00,25,14,07:09:00,18:33:00,21:53:00,0:50:00,7,62,1017
08.10.2009,Sunny,0.00,23,15,07:08:00,18:35:00,20:54:00,11:46:00,14,68,1019
07.10.2009,Sunny,0.00,23,16,07:07:00,18:36:00,20:5:00,10:37:00,16,67,1020
06.10.2009,Sunny,0.00,23,16,07:06:00,18:38:00,19:25:00,9:27:00,13,79,1021
05.10.2009,Sunny,0.08,22,16,07:05:00,18:39:00,18:52:00,8:17:00,9,83,1018
04.10.2009,Sunny,1.89,25,18,07:04:00,18:41:00,18:24:00,7:10:00,9,73,1013
03.10.2009,Partly cloudy,0.11,23,16,07:03:00,18:43:00,18:0:00,6:6:00,7,62,1013
02.10.2009,Sunny,0.00,25,16,07:02:00,18:44:00,17:38:00,5:3:00,8,55,1014
01.10.2009,Sunny,0.00,25,15,07:01:00,18:46:00,17:15:00,4:1:00,5,59,1017
30.09.2009,Sunny,0.00,24,14,07:00:00,18:48:00,16:52:00,2:59:00,7,59,1015
29.09.2009,Sunny,0.00,22,13,06:59:00,18:50:00,16:28:00,1:58:00,7,66,1015
28.09.2009,Sunny,0.00,21,14,06:58:00,18:51:00,16:0:00,12:56:00,18,66,1021
27.09.2009,Sunny,0.03,21,15,06:57:00,18:53:00,15:28:00,,20,68,1024
26.09.2009,Sunny,0.00,23,17,06:56:00,18:55:00,14:49:00,23:56:00,18,76,1021
25.09.2009,Sunny,0.00,24,16,06:55:00,18:56:00,14:3:00,22:59:00,9,74,1017
24.09.2009,Sunny,0.00,23,14,06:53:00,18:58:00,13:10:00,22:6:00,12,70,1021
23.09.2009,Sunny,0.00,22,15,06:52:00,19:0:00,0:9:00,21:20:00,11,66,1025
22.09.2009,Partly cloudy,1.15,20,14,06:51:00,19:2:00,11:2:00,20:39:00,12,79,1022
21.09.2009,Patchy rain possible,1.50,18,15,06:50:00,19:3:00,9:53:00,20:4:00,13,75,1020
20.09.2009,Sunny,1.68,20,15,06:49:00,19:5:00,8:41:00,19:33:00,17,73,1017
19.09.2009,Partly cloudy,1.38,22,17,06:48:00,19:7:00,7:29:00,19:6:00,19,78,1014
18.09.2009,Partly cloudy,0.00,24,17,06:47:00,19:8:00,6:15:00,18:39:00,13,78,1012
17.09.2009,Sunny,0.00,25,17,06:46:00,19:10:00,5:0:00,18:13:00,10,73,1014
16.09.2009,Sunny,0.00,25,17,06:45:00,19:12:00,3:43:00,17:45:00,12,77,1017
15.09.2009,Sunny,0.44,25,17,06:44:00,19:14:00,2:25:00,17:13:00,7,77,1018
14.09.2009,Sunny,0.01,25,16,06:43:00,19:15:00,1:10:00,16:35:00,6,74,1017
13.09.2009,Overcast,4.62,21,18,06:42:00,19:17:00,,15:50:00,12,88,1011
12.09.2009,Partly cloudy,4.41,26,19,06:41:00,19:19:00,23:59:00,14:56:00,17,82,1006
11.09.2009,Partly cloudy,0.79,23,19,06:40:00,19:20:00,22:56:00,13:54:00,14,83,1010
10.09.2009,Partly cloudy,5.90,23,19,06:39:00,19:22:00,22:5:00,0:46:00,12,87,1015
09.09.2009,Moderate or heavy rain shower,13.26,23,20,06:38:00,19:24:00,21:23:00,11:37:00,11,89,1014
08.09.2009,Cloudy,10.07,23,20,06:37:00,19:26:00,20:49:00,10:28:00,21,81,1010
07.09.2009,Partly cloudy,1.50,25,20,06:36:00,19:27:00,20:20:00,9:22:00,19,76,1010
06.09.2009,Sunny,0.00,29,21,06:35:00,19:29:00,19:56:00,8:17:00,19,61,1011
05.09.2009,Sunny,0.00,32,20,06:34:00,19:31:00,19:34:00,7:14:00,9,43,1012
04.09.2009,Sunny,0.00,32,18,06:33:00,19:32:00,19:12:00,6:12:00,7,42,1013
03.09.2009,Sunny,0.00,30,16,06:32:00,19:34:00,18:49:00,5:11:00,7,50,1014
02.09.2009,Sunny,0.00,26,17,06:31:00,19:35:00,18:26:00,4:9:00,11,57,1016
01.09.2009,Sunny,4.25,24,19,06:30:00,19:37:00,18:0:00,3:7:00,17,76,1018
31.08.2009,Sunny,0.00,28,19,06:29:00,19:39:00,17:30:00,2:6:00,16,71,1017
30.08.2009,Sunny,0.00,28,18,06:29:00,19:40:00,16:53:00,1:8:00,11,68,1014
29.08.2009,Sunny,0.00,30,19,06:28:00,19:42:00,16:11:00,12:13:00,13,64,1012
28.08.2009,Sunny,0.00,28,19,06:27:00,19:44:00,15:21:00,,17,60,1014
27.08.2009,Sunny,0.00,28,20,06:26:00,19:45:00,14:23:00,23:25:00,21,62,1017
26.08.2009,Sunny,0.00,28,19,06:25:00,19:47:00,13:21:00,22:42:00,18,65,1018
25.08.2009,Sunny,0.00,26,20,06:24:00,19:48:00,0:13:00,22:6:00,18,64,1014
24.08.2009,Sunny,0.00,27,19,06:23:00,19:50:00,11:4:00,21:35:00,21,64,1012
23.08.2009,Sunny,0.00,27,18,06:22:00,19:51:00,9:53:00,21:7:00,18,58,1014
22.08.2009,Sunny,0.00,26,19,06:21:00,19:53:00,8:40:00,20:40:00,20,57,1015
21.08.2009,Sunny,0.00,27,20,06:20:00,19:54:00,7:26:00,20:14:00,20,57,1019
20.08.2009,Sunny,0.00,30,21,06:19:00,19:56:00,6:8:00,19:47:00,24,59,1020
19.08.2009,Sunny,0.00,29,19,06:18:00,19:57:00,4:48:00,19:17:00,17,63,1017
18.08.2009,Sunny,0.00,28,20,06:17:00,19:59:00,3:29:00,18:41:00,16,63,1014
17.08.2009,Sunny,0.00,29,21,06:16:00,20:0:00,2:12:00,17:58:00,23,63,1013
16.08.2009,Sunny,0.02,28,22,06:15:00,20:1:00,1:4:00,17:6:00,25,65,1015
15.08.2009,Sunny,0.00,28,19,06:14:00,20:3:00,12:7:00,16:4:00,19,64,1015
14.08.2009,Sunny,0.00,29,18,06:13:00,20:4:00,,14:56:00,13,62,1015
13.08.2009,Sunny,0.00,27,19,06:12:00,20:5:00,23:22:00,13:46:00,18,61,1014
12.08.2009,Sunny,0.00,26,19,06:11:00,20:7:00,22:45:00,0:36:00,19,56,1014
11.08.2009,Sunny,0.00,26,19,06:10:00,20:8:00,22:15:00,11:29:00,18,55,1017
10.08.2009,Sunny,0.00,27,20,06:09:00,20:9:00,21:50:00,10:24:00,21,55,1017
09.08.2009,Sunny,0.00,27,21,06:08:00,20:11:00,21:28:00,9:22:00,21,58,1015
08.08.2009,Sunny,2.59,27,21,06:07:00,20:12:00,21:6:00,8:20:00,17,70,1012
07.08.2009,Sunny,2.23,30,22,06:06:00,20:13:00,20:44:00,7:19:00,18,69,1009
06.08.2009,Sunny,0.06,30,22,06:05:00,20:14:00,20:22:00,6:17:00,17,72,1008
05.08.2009,Sunny,0.00,31,21,06:04:00,20:16:00,19:57:00,5:16:00,15,71,1010
04.08.2009,Sunny,0.00,31,19,06:03:00,20:17:00,19:28:00,4:14:00,12,65,1012
03.08.2009,Sunny,0.00,32,21,06:02:00,20:18:00,18:55:00,3:15:00,12,64,1015
02.08.2009,Sunny,0.87,30,21,06:01:00,20:19:00,18:14:00,2:19:00,15,69,1015
01.08.2009,Sunny,0.83,29,20,06:00:00,20:20:00,17:28:00,1:29:00,13,70,1013
31.07.2009,Sunny,0.03,29,19,05:59:00,20:21:00,16:33:00,12:44:00,11,63,1014
30.07.2009,Sunny,0.00,28,20,05:58:00,20:22:00,15:33:00,12:7:00,18,61,1014
29.07.2009,Sunny,0.00,27,20,05:57:00,20:23:00,14:28:00,,20,60,1015
28.07.2009,Sunny,0.00,27,20,05:56:00,20:24:00,13:22:00,23:35:00,22,56,1017
27.07.2009,Sunny,0.97,28,21,05:55:00,20:25:00,0:13:00,23:6:00,24,62,1016
26.07.2009,Sunny,0.29,33,23,05:54:00,20:26:00,11:3:00,22:40:00,18,57,1011
25.07.2009,Sunny,0.00,37,20,05:54:00,20:27:00,9:52:00,22:15:00,5,42,1011
24.07.2009,Sunny,0.00,32,21,05:53:00,20:28:00,8:36:00,21:49:00,14,54,1014
23.07.2009,Sunny,0.00,29,21,05:52:00,20:29:00,7:18:00,21:21:00,22,57,1016
22.07.2009,Sunny,0.00,28,20,05:51:00,20:30:00,5:57:00,20:48:00,22,60,1017
21.07.2009,Sunny,0.00,28,21,05:50:00,20:31:00,4:37:00,20:9:00,21,58,1017
20.07.2009,Sunny,0.00,28,23,05:49:00,20:31:00,3:22:00,19:21:00,20,65,1015
19.07.2009,Sunny,0.00,35,20,05:48:00,20:32:00,2:17:00,18:21:00,4,55,1009
18.07.2009,Sunny,0.00,32,21,05:47:00,20:33:00,1:26:00,17:13:00,10,57,1008
17.07.2009,Sunny,0.00,32,22,05:47:00,20:34:00,12:45:00,16:1:00,13,59,1010
16.07.2009,Sunny,1.93,29,22,05:46:00,20:34:00,12:12:00,14:48:00,19,70,1013
15.07.2009,Sunny,1.00,27,20,05:45:00,20:35:00,,13:39:00,16,67,1015
14.07.2009,Sunny,0.79,28,19,05:44:00,20:35:00,23:45:00,0:32:00,13,61,1015
13.07.2009,Sunny,2.49,26,18,05:44:00,20:36:00,23:22:00,11:29:00,11,65,1012
12.07.2009,Sunny,0.95,30,20,05:43:00,20:37:00,23:0:00,10:27:00,9,63,1008
11.07.2009,Sunny,0.04,32,22,05:42:00,20:37:00,22:38:00,9:26:00,14,66,1007
10.07.2009,Sunny,0.26,31,22,05:41:00,20:37:00,22:16:00,8:25:00,16,63,1009
09.07.2009,Sunny,0.19,35,22,05:41:00,20:38:00,21:53:00,7:24:00,9,51,1010
08.07.2009,Sunny,0.00,32,19,05:40:00,20:38:00,21:26:00,6:22:00,7,54,1010
07.07.2009,Sunny,0.00,32,20,05:39:00,20:39:00,20:54:00,5:22:00,13,58,1009
06.07.2009,Sunny,0.00,31,18,05:39:00,20:39:00,20:16:00,4:24:00,7,54,1007
05.07.2009,Sunny,0.04,29,20,05:38:00,20:39:00,19:31:00,3:32:00,7,65,1005
04.07.2009,Sunny,0.00,30,18,05:38:00,20:40:00,18:38:00,2:45:00,8,65,1004
03.07.2009,Sunny,0.00,29,21,05:37:00,20:40:00,17:40:00,2:6:00,12,69,1008
02.07.2009,Sunny,0.00,29,20,05:36:00,20:40:00,16:37:00,1:33:00,16,69,1012
01.07.2009,Sunny,0.00,30,20,05:36:00,20:40:00,15:33:00,1:4:00,14,60,1014
30.06.2009,Sunny,0.00,30,19,05:35:00,20:40:00,14:26:00,12:37:00,6,55,1013
29.06.2009,Sunny,0.00,31,20,05:35:00,20:40:00,13:19:00,12:13:00,5,56,1011
28.06.2009,Thundery outbreaks possible,0.09,28,20,05:35:00,20:40:00,0:10:00,,6,58,1010
27.06.2009,Partly cloudy,0.00,29,18,05:34:00,20:40:00,10:59:00,23:49:00,7,51,1009
26.06.2009,Sunny,0.68,28,18,05:34:00,20:40:00,9:45:00,23:23:00,5,53,1008
25.06.2009,Sunny,0.00,29,19,05:33:00,20:40:00,8:27:00,22:54:00,8,49,1007
24.06.2009,Sunny,0.45,32,19,05:33:00,20:40:00,7:7:00,22:18:00,6,51,1006
23.06.2009,Sunny,0.13,31,20,05:33:00,20:40:00,5:48:00,21:36:00,12,45,1008
22.06.2009,Sunny,0.00,33,18,05:33:00,20:40:00,4:37:00,20:41:00,9,47,1008
21.06.2009,Sunny,0.06,28,16,05:32:00,20:40:00,3:38:00,19:36:00,8,64,1010
20.06.2009,Sunny,0.00,27,16,05:32:00,20:39:00,2:51:00,18:23:00,13,67,1013
19.06.2009,Sunny,0.00,25,16,05:32:00,20:39:00,2:13:00,17:8:00,20,62,1019
18.06.2009,Partly cloudy,0.01,24,18,05:32:00,20:39:00,1:44:00,15:55:00,22,67,1021
17.06.2009,Sunny,0.24,30,16,05:32:00,20:39:00,1:18:00,14:45:00,11,51,1017
16.06.2009,Sunny,0.00,26,15,05:32:00,20:38:00,12:55:00,13:39:00,13,53,1019
15.06.2009,Sunny,0.00,27,14,05:32:00,20:38:00,12:34:00,0:35:00,13,53,1021
14.06.2009,Sunny,0.00,25,15,05:32:00,20:38:00,12:12:00,11:34:00,11,58,1019
13.06.2009,Sunny,0.00,25,17,05:32:00,20:37:00,,10:32:00,19,58,1016
12.06.2009,Sunny,0.20,29,18,05:32:00,20:37:00,23:49:00,9:32:00,9,64,1010
11.06.2009,Sunny,0.00,28,16,05:32:00,20:36:00,23:23:00,8:30:00,8,69,1012
10.06.2009,Sunny,0.00,28,17,05:32:00,20:36:00,22:52:00,7:29:00,13,67,1016
09.06.2009,Sunny,0.00,27,17,05:32:00,20:35:00,22:16:00,6:30:00,16,68,1015
08.06.2009,Sunny,0.00,31,17,05:32:00,20:35:00,21:34:00,5:36:00,9,45,1011
07.06.2009,Sunny,0.00,31,17,05:32:00,20:34:00,20:43:00,4:47:00,6,44,1013
06.06.2009,Sunny,0.00,28,15,05:33:00,20:33:00,19:47:00,4:6:00,6,49,1014
05.06.2009,Sunny,0.00,26,15,05:33:00,20:33:00,18:44:00,3:31:00,10,61,1013
04.06.2009,Partly cloudy,9.02,23,16,05:33:00,20:32:00,17:40:00,3:0:00,7,81,1009
03.06.2009,Sunny,0.03,32,17,05:34:00,20:31:00,16:33:00,2:33:00,9,48,1004
02.06.2009,Sunny,0.00,30,14,05:34:00,20:31:00,15:28:00,2:9:00,8,54,1010
01.06.2009,Sunny,0.00,25,15,05:35:00,20:30:00,14:20:00,1:46:00,11,67,1017
31.05.2009,Sunny,0.02,22,15,05:35:00,20:29:00,13:12:00,1:21:00,18,72,1021
30.05.2009,Sunny,0.00,26,14,05:36:00,20:28:00,0:2:00,12:54:00,10,54,1018
29.05.2009,Sunny,0.00,25,12,05:36:00,20:28:00,10:48:00,12:23:00,9,52,1016
28.05.2009,Sunny,0.00,23,12,05:37:00,20:27:00,9:31:00,,15,58,1019
27.05.2009,Sunny,0.00,22,13,05:37:00,20:26:00,8:13:00,23:45:00,15,64,1019
26.05.2009,Sunny,0.00,24,13,05:38:00,20:25:00,6:59:00,22:58:00,12,58,1016
25.05.2009,Sunny,0.00,24,15,05:38:00,20:24:00,5:55:00,21:58:00,8,49,1015
24.05.2009,Sunny,0.05,24,15,05:39:00,20:23:00,5:2:00,20:49:00,14,63,1017
23.05.2009,Sunny,1.69,26,12,05:40:00,20:22:00,4:19:00,19:34:00,5,58,1015
22.05.2009,Sunny,0.00,24,14,05:41:00,20:22:00,3:46:00,18:17:00,11,66,1016
21.05.2009,Sunny,0.02,22,14,05:41:00,20:21:00,3:18:00,17:4:00,20,66,1015
20.05.2009,Partly cloudy,0.07,21,15,05:42:00,20:20:00,2:54:00,15:55:00,23,71,1015
19.05.2009,Sunny,0.17,23,15,05:43:00,20:19:00,2:31:00,14:49:00,28,66,1016
18.05.2009,Sunny,0.02,26,16,05:44:00,20:18:00,2:9:00,13:45:00,23,54,1015
17.05.2009,Sunny,0.30,29,19,05:45:00,20:17:00,1:46:00,0:43:00,11,48,1015
16.05.2009,Sunny,0.00,29,15,05:46:00,20:16:00,1:21:00,11:41:00,6,49,1014
15.05.2009,Sunny,0.00,30,14,05:47:00,20:15:00,12:52:00,10:39:00,6,54,1014
14.05.2009,Sunny,0.00,25,13,05:48:00,20:14:00,12:18:00,9:38:00,7,73,1016
13.05.2009,Sunny,0.09,24,13,05:49:00,20:13:00,,8:38:00,11,60,1016
12.05.2009,Sunny,0.00,25,9,05:50:00,20:12:00,23:38:00,7:42:00,3,51,1017
11.05.2009,Sunny,0.00,23,11,05:51:00,20:11:00,22:50:00,6:51:00,10,52,1019
10.05.2009,Sunny,0.00,23,10,05:52:00,20:10:00,21:55:00,6:7:00,7,51,1021
09.05.2009,Sunny,0.00,23,9,05:53:00,20:9:00,20:54:00,5:30:00,6,48,1021
08.05.2009,Sunny,0.29,21,11,05:54:00,20:8:00,19:49:00,4:57:00,7,64,1020
07.05.2009,Sunny,0.35,21,10,05:55:00,20:7:00,18:42:00,4:29:00,10,64,1015
06.05.2009,Sunny,0.00,21,8,05:56:00,20:6:00,17:35:00,4:5:00,3,70,1013
05.05.2009,Partly cloudy,0.00,15,9,05:57:00,20:5:00,16:27:00,3:41:00,13,82,1010
04.05.2009,Sunny,0.00,17,10,05:59:00,20:4:00,15:20:00,3:17:00,19,78,1011
03.05.2009,Sunny,0.00,19,7,06:00:00,20:3:00,14:10:00,2:52:00,9,74,1018
02.05.2009,Cloudy,2.52,15,9,06:01:00,20:2:00,0:59:00,2:23:00,6,86,1014
01.05.2009,Partly cloudy,2.23,20,10,06:02:00,20:1:00,11:45:00,1:49:00,10,75,1007
30.04.2009,Sunny,0.32,19,9,06:04:00,20:0:00,10:29:00,1:6:00,14,73,1008
29.04.2009,Cloudy,2.54,14,8,06:05:00,19:59:00,9:16:00,12:13:00,7,88,1010
28.04.2009,Sunny,0.01,17,5,06:06:00,19:58:00,8:9:00,,5,74,1016
27.04.2009,Cloudy,1.25,13,7,06:08:00,19:57:00,7:13:00,23:10:00,7,79,1022
26.04.2009,Partly cloudy,0.87,14,5,06:09:00,19:56:00,6:26:00,21:58:00,9,75,1023
25.04.2009,Sunny,0.00,16,3,06:10:00,19:55:00,5:50:00,20:42:00,10,67,1019
24.04.2009,Sunny,0.00,14,5,06:12:00,19:54:00,5:20:00,19:28:00,14,66,1020
23.04.2009,Sunny,0.48,12,5,06:13:00,19:53:00,4:53:00,18:15:00,22,74,1016
22.04.2009,Thundery outbreaks possible,3.63,13,9,06:14:00,19:52:00,4:30:00,17:7:00,32,76,1010
21.04.2009,Sunny,0.00,21,11,06:16:00,19:50:00,4:8:00,16:1:00,18,56,1016
20.04.2009,Sunny,0.03,22,12,06:17:00,19:49:00,3:45:00,14:57:00,14,59,1020
19.04.2009,Sunny,0.00,22,10,06:19:00,19:48:00,3:21:00,13:54:00,8,56,1019
18.04.2009,Sunny,0.00,20,6,06:20:00,19:47:00,2:53:00,0:51:00,5,54,1016
17.04.2009,Sunny,0.87,17,8,06:22:00,19:46:00,2:21:00,11:49:00,10,66,1015
16.04.2009,Sunny,0.45,18,6,06:23:00,19:45:00,1:44:00,10:48:00,6,68,1013
15.04.2009,Partly cloudy,2.89,14,8,06:25:00,19:44:00,12:59:00,9:50:00,12,79,1009
14.04.2009,Sunny,1.23,20,8,06:26:00,19:43:00,12:6:00,8:57:00,13,68,1005
13.04.2009,Sunny,0.03,17,7,06:28:00,19:42:00,,8:11:00,12,69,1011
12.04.2009,Sunny,0.00,14,7,06:30:00,19:41:00,23:7:00,7:31:00,19,71,1017
11.04.2009,Sunny,0.00,16,8,06:31:00,19:40:00,22:3:00,6:57:00,20,60,1018
10.04.2009,Sunny,0.00,17,8,06:33:00,19:39:00,20:56:00,6:27:00,16,59,1018
09.04.2009,Sunny,0.00,19,7,06:34:00,19:38:00,19:48:00,6:2:00,13,61,1019
08.04.2009,Sunny,0.00,17,7,06:36:00,19:37:00,18:39:00,5:37:00,4,73,1017
